"film_id","inventory_id","title","last_rent"
122,564,"Carrie Bunch","8 days 21:19:00"
122,566,"Carrie Bunch","3 days 04:11:00"
123,571,"Casablanca Super","16 days 60:06:00"
123,569,"Casablanca Super","12 days 57:21:00"
123,567,"Casablanca Super","12 days 39:38:00"
123,570,"Casablanca Super","9 days 63:49:00"
123,568,"Casablanca Super","10 days 29:06:00"
124,573,"Casper Dragonfly","14 days 35:35:00"
124,572,"Casper Dragonfly","10 days 23:28:00"
124,574,"Casper Dragonfly","7 days 23:51:00"
125,575,"Cassidy Wyoming","19 days 10:29:00"
125,576,"Cassidy Wyoming","12 days 27:17:00"
126,578,"Casualties Encino","30 days 49:59:00"
126,579,"Casualties Encino","11 days 25:46:00"
126,577,"Casualties Encino","10 days 22:14:00"
127,585,"Cat Coneheads","30 days 13:11:00"
127,587,"Cat Coneheads","23 days 49:57:00"
127,582,"Cat Coneheads","20 days 46:48:00"
127,583,"Cat Coneheads","18 days 23:28:00"
127,581,"Cat Coneheads","16 days 64:22:00"
127,586,"Cat Coneheads","13 days 08:09:00"
127,580,"Cat Coneheads","9 days 41:25:00"
127,584,"Cat Coneheads","6 days 42:04:00"
129,593,"Cause Date","32 days 50:51:00"
129,590,"Cause Date","19 days 46:36:00"
129,592,"Cause Date","18 days 48:16:00"
129,591,"Cause Date","16 days 50:42:00"
129,589,"Cause Date","16 days 05:36:00"
129,588,"Cause Date","9 days 20:18:00"
130,595,"Celebrity Horn","37 days 53:26:00"
130,596,"Celebrity Horn","20 days 69:03:00"
130,597,"Celebrity Horn","20 days 56:23:00"
130,599,"Celebrity Horn","19 days 62:56:00"
130,594,"Celebrity Horn","11 days 24:37:00"
130,598,"Celebrity Horn","9 days 22:11:00"
131,601,"Center Dinosaur","19 days 48:41:00"
131,603,"Center Dinosaur","17 days 23:14:00"
131,600,"Center Dinosaur","16 days 32:12:00"
131,605,"Center Dinosaur","13 days 31:35:00"
131,604,"Center Dinosaur","13 days 03:40:00"
131,602,"Center Dinosaur","9 days 38:21:00"
132,610,"Chainsaw Uptown","25 days 48:31:00"
132,611,"Chainsaw Uptown","23 days 44:23:00"
132,609,"Chainsaw Uptown","12 days 66:21:00"
132,607,"Chainsaw Uptown","12 days 23:44:00"
132,608,"Chainsaw Uptown","11 days 08:27:00"
132,606,"Chainsaw Uptown","7 days 45:31:00"
133,615,"Chamber Italian","29 days 63:52:00"
133,614,"Chamber Italian","29 days 32:17:00"
133,612,"Chamber Italian","11 days 06:08:00"
133,613,"Chamber Italian","5 days 36:57:00"
134,618,"Champion Flatliners","29 days 44:55:00"
134,617,"Champion Flatliners","22 days 64:10:00"
134,616,"Champion Flatliners","6 days 71:12:00"
135,624,"Chance Resurrection","24 days 48:58:00"
135,619,"Chance Resurrection","22 days 72:09:00"
135,622,"Chance Resurrection","19 days 86:21:00"
135,625,"Chance Resurrection","21 days 22:25:00"
135,623,"Chance Resurrection","12 days 83:31:00"
135,621,"Chance Resurrection","14 days 28:48:00"
135,620,"Chance Resurrection","11 days 04:36:00"
136,626,"Chaplin License","14 days 26:20:00"
136,627,"Chaplin License","13 days 25:30:00"
136,628,"Chaplin License","3 days 44:16:00"
137,632,"Charade Duffel","34 days 49:24:00"
137,630,"Charade Duffel","22 days 49:47:00"
137,629,"Charade Duffel","7 days 62:46:00"
137,631,"Charade Duffel","6 days 24:32:00"
138,633,"Chariots Conspiracy","22 days 88:43:00"
138,635,"Chariots Conspiracy","19 days 43:18:00"
138,636,"Chariots Conspiracy","17 days 46:06:00"
138,634,"Chariots Conspiracy","10 days 29:19:00"
138,637,"Chariots Conspiracy","8 days 41:25:00"
139,638,"Chasing Fight","34 days 50:52:00"
139,639,"Chasing Fight","15 days 45:05:00"
139,640,"Chasing Fight","15 days 28:54:00"
139,641,"Chasing Fight","14 days 05:02:00"
139,643,"Chasing Fight","10 days 47:39:00"
139,642,"Chasing Fight","10 days 27:15:00"
140,644,"Cheaper Clyde","34 days 67:47:00"
140,646,"Cheaper Clyde","24 days 53:52:00"
140,647,"Cheaper Clyde","23 days 70:41:00"
140,645,"Cheaper Clyde","15 days 40:22:00"
140,648,"Cheaper Clyde","5 days 39:41:00"
141,651,"Chicago North","24 days 86:33:00"
141,650,"Chicago North","18 days 24:06:00"
141,653,"Chicago North","14 days 46:01:00"
141,649,"Chicago North","15 days 01:07:00"
141,652,"Chicago North","9 days 42:29:00"
142,654,"Chicken Hellfighters","26 days 45:07:00"
142,655,"Chicken Hellfighters","22 days 79:54:00"
142,657,"Chicken Hellfighters","19 days 46:24:00"
142,656,"Chicken Hellfighters","17 days 46:28:00"
142,658,"Chicken Hellfighters","7 days 40:44:00"
143,661,"Chill Luck","28 days 31:53:00"
143,664,"Chill Luck","20 days 24:51:00"
143,659,"Chill Luck","16 days 63:09:00"
143,662,"Chill Luck","12 days 27:26:00"
143,665,"Chill Luck","9 days 42:48:00"
143,660,"Chill Luck","8 days 20:33:00"
143,663,"Chill Luck","5 days 26:28:00"
145,667,"Chisum Behavior","25 days 61:16:00"
145,666,"Chisum Behavior","21 days 87:11:00"
145,668,"Chisum Behavior","7 days 46:25:00"
146,669,"Chitty Lock","20 days 49:33:00"
146,671,"Chitty Lock","10 days 46:44:00"
146,670,"Chitty Lock","1 day 27:28:00"
147,674,"Chocolat Harry","25 days 73:22:00"
147,672,"Chocolat Harry","24 days 26:33:00"
147,673,"Chocolat Harry","19 days 27:45:00"
147,676,"Chocolat Harry","15 days 47:08:00"
147,677,"Chocolat Harry","12 days 27:45:00"
147,675,"Chocolat Harry","9 days 21:24:00"
149,683,"Christmas Moonshine","24 days 27:22:00"
149,680,"Christmas Moonshine","20 days 48:21:00"
149,679,"Christmas Moonshine","19 days 71:24:00"
149,682,"Christmas Moonshine","14 days 41:58:00"
149,678,"Christmas Moonshine","13 days 37:27:00"
149,681,"Christmas Moonshine","12 days 51:25:00"
150,688,"Cider Desire","24 days 37:05:00"
150,687,"Cider Desire","19 days 48:53:00"
150,686,"Cider Desire","13 days 46:42:00"
150,689,"Cider Desire","13 days 03:47:00"
150,684,"Cider Desire","12 days 27:36:00"
150,685,"Cider Desire","11 days 27:48:00"
151,692,"Cincinatti Whisperer","30 days 65:14:00"
151,691,"Cincinatti Whisperer","26 days 89:03:00"
151,690,"Cincinatti Whisperer","11 days 09:03:00"
151,693,"Cincinatti Whisperer","5 days 04:39:00"
152,697,"Circus Youth","23 days 51:05:00"
152,694,"Circus Youth","22 days 32:38:00"
152,695,"Circus Youth","13 days 26:38:00"
152,696,"Circus Youth","12 days 38:57:00"
153,699,"Citizen Shrek","20 days 47:43:00"
153,701,"Citizen Shrek","19 days 45:42:00"
153,698,"Citizen Shrek","13 days 09:18:00"
153,700,"Citizen Shrek","10 days 06:43:00"
154,708,"Clash Freddy","29 days 84:57:00"
154,705,"Clash Freddy","21 days 47:19:00"
154,703,"Clash Freddy","16 days 62:16:00"
154,706,"Clash Freddy","17 days 26:50:00"
154,702,"Clash Freddy","15 days 28:18:00"
154,707,"Clash Freddy","13 days 42:19:00"
154,704,"Clash Freddy","2 days 25:16:00"
155,709,"Cleopatra Devil","32 days 85:18:00"
155,712,"Cleopatra Devil","31 days 76:21:00"
155,711,"Cleopatra Devil","17 days 31:49:00"
155,710,"Cleopatra Devil","10 days 46:33:00"
155,713,"Cleopatra Devil","2 days 00:18:00"
156,715,"Clerks Angels","23 days 59:31:00"
156,714,"Clerks Angels","10 days 23:03:00"
157,716,"Clockwork Paradise","21 days 63:22:00"
157,718,"Clockwork Paradise","14 days 46:04:00"
157,717,"Clockwork Paradise","10 days 27:46:00"
158,723,"Clones Pinocchio","23 days 70:21:00"
158,719,"Clones Pinocchio","23 days 34:53:00"
158,720,"Clones Pinocchio","16 days 24:59:00"
158,721,"Clones Pinocchio","11 days 54:34:00"
158,722,"Clones Pinocchio","8 days 06:41:00"
159,727,"Closer Bang","24 days 46:57:00"
159,729,"Closer Bang","24 days 34:20:00"
159,725,"Closer Bang","21 days 28:28:00"
159,730,"Closer Bang","19 days 49:10:00"
159,724,"Closer Bang","14 days 29:56:00"
159,726,"Closer Bang","12 days 52:35:00"
159,728,"Closer Bang","11 days 38:30:00"
160,734,"Club Graffiti","30 days 62:52:00"
160,735,"Club Graffiti","19 days 64:34:00"
160,732,"Club Graffiti","16 days 26:19:00"
160,731,"Club Graffiti","5 days 46:59:00"
160,733,"Club Graffiti","23:34:00"
161,736,"Clue Grail","23 days 37:19:00"
161,737,"Clue Grail","12 days 13:44:00"
162,742,"Clueless Bucket","22 days 65:01:00"
162,739,"Clueless Bucket","21 days 28:00:00"
162,740,"Clueless Bucket","15 days 47:50:00"
162,741,"Clueless Bucket","16 days 10:10:00"
162,743,"Clueless Bucket","13 days 63:32:00"
162,744,"Clueless Bucket","14 days 07:37:00"
162,738,"Clueless Bucket","8 days 10:15:00"
163,745,"Clyde Theory","21 days 20:53:00"
163,746,"Clyde Theory","17 days 26:05:00"
163,747,"Clyde Theory","2 days 39:22:00"
164,749,"Coast Rainbow","25 days 53:51:00"
164,750,"Coast Rainbow","21 days 50:43:00"
164,751,"Coast Rainbow","19 days 62:36:00"
164,752,"Coast Rainbow","16 days 47:52:00"
164,748,"Coast Rainbow","1 day 44:12:00"
165,755,"Coldblooded Darling","26 days 30:18:00"
165,757,"Coldblooded Darling","20 days 42:38:00"
165,753,"Coldblooded Darling","17 days 51:21:00"
165,754,"Coldblooded Darling","17 days 26:52:00"
165,756,"Coldblooded Darling","4 days 23:29:00"
166,760,"Color Philadelphia","31 days 13:58:00"
166,761,"Color Philadelphia","24 days 09:27:00"
166,763,"Color Philadelphia","23 days 24:38:00"
166,762,"Color Philadelphia","22 days 47:48:00"
166,759,"Color Philadelphia","17 days 26:12:00"
166,758,"Color Philadelphia","7 days 46:24:00"
167,769,"Coma Head","27 days 18:14:00"
167,766,"Coma Head","22 days 31:54:00"
167,764,"Coma Head","17 days 33:16:00"
167,768,"Coma Head","17 days 06:56:00"
167,765,"Coma Head","13 days 40:43:00"
167,770,"Coma Head","13 days 02:34:00"
167,767,"Coma Head","42:52:00"
168,772,"Comancheros Enemy","11 days 03:39:00"
168,771,"Comancheros Enemy","6 days 33:42:00"
169,775,"Comforts Rush","22 days 52:05:00"
169,774,"Comforts Rush","21 days 32:15:00"
169,776,"Comforts Rush","16 days 49:51:00"
169,773,"Comforts Rush","12 days 12:00:00"
170,782,"Command Darling","20 days 48:56:00"
170,779,"Command Darling","17 days 06:00:00"
170,777,"Command Darling","16 days 21:56:00"
170,780,"Command Darling","14 days 43:42:00"
170,778,"Command Darling","14 days 25:27:00"
170,781,"Command Darling","12 days 40:44:00"
172,786,"Coneheads Smoochy","31 days 34:59:00"
172,787,"Coneheads Smoochy","22 days 55:11:00"
172,785,"Coneheads Smoochy","17 days 87:38:00"
172,789,"Coneheads Smoochy","18 days 44:24:00"
172,783,"Coneheads Smoochy","15 days 24:17:00"
172,784,"Coneheads Smoochy","15 days 02:51:00"
172,788,"Coneheads Smoochy","7 days 47:23:00"
173,793,"Confessions Maguire","17 days 50:00:00"
173,794,"Confessions Maguire","15 days 82:10:00"
173,791,"Confessions Maguire","14 days 43:10:00"
173,792,"Confessions Maguire","8 days 43:19:00"
173,790,"Confessions Maguire","6 days 38:59:00"
174,800,"Confidential Interview","28 days 37:51:00"
174,802,"Confidential Interview","25 days 52:44:00"
174,797,"Confidential Interview","22 days 14:36:00"
174,801,"Confidential Interview","15 days 27:02:00"
174,799,"Confidential Interview","14 days 32:44:00"
174,796,"Confidential Interview","11 days 82:41:00"
174,795,"Confidential Interview","12 days 12:02:00"
174,798,"Confidential Interview","10 days 21:51:00"
175,807,"Confused Candles","25 days 66:50:00"
175,804,"Confused Candles","22 days 09:59:00"
175,805,"Confused Candles","21 days 12:40:00"
175,806,"Confused Candles","18 days 66:46:00"
175,803,"Confused Candles","6 days 23:53:00"
176,810,"Congeniality Quest","29 days 86:44:00"
176,811,"Congeniality Quest","22 days 50:34:00"
176,813,"Congeniality Quest","16 days 25:53:00"
176,809,"Congeniality Quest","14 days 29:43:00"
176,808,"Congeniality Quest","11 days 26:14:00"
176,812,"Congeniality Quest","10 days 20:03:00"
177,815,"Connecticut Tramp","28 days 49:37:00"
177,816,"Connecticut Tramp","20 days 67:53:00"
177,814,"Connecticut Tramp","18 days 85:08:00"
178,818,"Connection Microcosmos","23 days 50:17:00"
178,817,"Connection Microcosmos","5 days 00:08:00"
179,819,"Conquerer Nuts","14 days 106:03:00"
179,820,"Conquerer Nuts","16 days 26:58:00"
179,822,"Conquerer Nuts","15 days 49:56:00"
179,821,"Conquerer Nuts","14 days 54:24:00"
180,824,"Conspiracy Spirit","10 days 41:00:00"
180,823,"Conspiracy Spirit","8 days 08:12:00"
181,829,"Contact Anonymous","24 days 73:26:00"
181,826,"Contact Anonymous","21 days 47:17:00"
181,828,"Contact Anonymous","19 days 12:27:00"
181,831,"Contact Anonymous","17 days 46:01:00"
181,825,"Contact Anonymous","15 days 51:52:00"
181,830,"Contact Anonymous","11 days 76:39:00"
181,827,"Contact Anonymous","11 days 05:49:00"
182,833,"Control Anthem","25 days 51:21:00"
182,832,"Control Anthem","8 days 41:05:00"
183,834,"Conversation Downhill","18 days 41:26:00"
183,837,"Conversation Downhill","16 days 24:23:00"
183,836,"Conversation Downhill","14 days 21:37:00"
183,839,"Conversation Downhill","12 days 28:00:00"
183,835,"Conversation Downhill","11 days 46:01:00"
183,838,"Conversation Downhill","11 days 41:59:00"
184,842,"Core Suit","25 days 32:32:00"
184,844,"Core Suit","21 days 44:15:00"
184,841,"Core Suit","17 days 58:40:00"
184,840,"Core Suit","14 days 56:58:00"
184,843,"Core Suit","10 days 47:41:00"
185,846,"Cowboy Doom","13 days 63:53:00"
185,845,"Cowboy Doom","6 days 46:35:00"
186,848,"Craft Outfield","24 days 64:54:00"
186,849,"Craft Outfield","12 days 38:23:00"
186,847,"Craft Outfield","11 days 49:00:00"
186,850,"Craft Outfield","11 days 44:05:00"
187,851,"Cranes Reservoir","30 days 37:35:00"
187,853,"Cranes Reservoir","18 days 27:20:00"
187,852,"Cranes Reservoir","5 days 05:50:00"
188,854,"Crazy Home","17 days 35:05:00"
188,856,"Crazy Home","11 days 47:41:00"
188,855,"Crazy Home","7 days 24:52:00"
189,858,"Creatures Shakespeare","26 days 29:11:00"
189,860,"Creatures Shakespeare","19 days 57:54:00"
189,859,"Creatures Shakespeare","13 days 07:14:00"
189,862,"Creatures Shakespeare","8 days 23:41:00"
189,861,"Creatures Shakespeare","7 days 20:19:00"
189,857,"Creatures Shakespeare","4 days 20:25:00"
190,863,"Creepers Kane","20 days 50:21:00"
190,864,"Creepers Kane","16 days 25:10:00"
190,865,"Creepers Kane","11 days 45:43:00"
190,866,"Creepers Kane","6 days 21:53:00"
191,872,"Crooked Frogmen","33 days 48:35:00"
191,870,"Crooked Frogmen","18 days 80:27:00"
191,868,"Crooked Frogmen","19 days 49:42:00"
191,869,"Crooked Frogmen","12 days 45:42:00"
191,871,"Crooked Frogmen","11 days 61:57:00"
191,867,"Crooked Frogmen","8 days 28:09:00"
193,876,"Crossroads Casualties","15 days 23:02:00"
193,877,"Crossroads Casualties","15 days 06:12:00"
193,880,"Crossroads Casualties","12 days 02:40:00"
193,874,"Crossroads Casualties","9 days 66:44:00"
193,879,"Crossroads Casualties","11 days 11:28:00"
193,873,"Crossroads Casualties","8 days 43:26:00"
193,875,"Crossroads Casualties","6 days 21:49:00"
193,878,"Crossroads Casualties","6 days 21:46:00"
194,883,"Crow Grease","14 days 61:55:00"
194,881,"Crow Grease","13 days 27:36:00"
194,884,"Crow Grease","13 days 08:53:00"
194,882,"Crow Grease","10 days 65:19:00"
196,886,"Cruelty Unforgiven","19 days 51:38:00"
196,885,"Cruelty Unforgiven","4 days 38:19:00"
197,887,"Crusade Honey","28 days 50:11:00"
197,888,"Crusade Honey","20 days 48:18:00"
199,889,"Cupboard Sinners","26 days 67:39:00"
199,895,"Cupboard Sinners","16 days 28:34:00"
199,892,"Cupboard Sinners","13 days 44:38:00"
199,891,"Cupboard Sinners","13 days 24:27:00"
199,896,"Cupboard Sinners","13 days 05:31:00"
199,893,"Cupboard Sinners","10 days 26:32:00"
199,890,"Cupboard Sinners","9 days 20:45:00"
199,894,"Cupboard Sinners","7 days 43:43:00"
200,899,"Curtain Videotape","28 days 48:07:00"
200,901,"Curtain Videotape","26 days 69:20:00"
200,897,"Curtain Videotape","19 days 44:13:00"
200,898,"Curtain Videotape","18 days 31:48:00"
200,904,"Curtain Videotape","17 days 03:43:00"
200,902,"Curtain Videotape","11 days 06:04:00"
200,900,"Curtain Videotape","8 days 24:37:00"
200,903,"Curtain Videotape","6 days 25:48:00"
201,906,"Cyclone Family","23 days 65:25:00"
201,905,"Cyclone Family","20 days 46:44:00"
201,907,"Cyclone Family","15 days 36:54:00"
201,908,"Cyclone Family","8 days 42:08:00"
202,910,"Daddy Pittsburgh","24 days 49:33:00"
202,909,"Daddy Pittsburgh","22 days 30:03:00"
202,911,"Daddy Pittsburgh","16 days 27:16:00"
203,915,"Daisy Menagerie","19 days 61:16:00"
203,913,"Daisy Menagerie","16 days 22:42:00"
203,912,"Daisy Menagerie","14 days 65:54:00"
203,914,"Daisy Menagerie","13 days 31:21:00"
204,917,"Dalmations Sweden","32 days 53:04:00"
204,921,"Dalmations Sweden","29 days 50:44:00"
204,918,"Dalmations Sweden","12 days 23:23:00"
204,916,"Dalmations Sweden","12 days 22:54:00"
204,919,"Dalmations Sweden","9 days 61:32:00"
204,920,"Dalmations Sweden","4 days 20:34:00"
205,924,"Dances None","23 days 48:37:00"
205,923,"Dances None","11 days 49:40:00"
205,922,"Dances None","9 days 23:17:00"
205,925,"Dances None","1 day 21:42:00"
206,928,"Dancing Fever","36 days 55:06:00"
206,932,"Dancing Fever","29 days 58:43:00"
206,933,"Dancing Fever","27 days 86:27:00"
206,927,"Dancing Fever","16 days 21:02:00"
206,931,"Dancing Fever","15 days 30:40:00"
206,929,"Dancing Fever","15 days 06:13:00"
206,926,"Dancing Fever","10 days 06:47:00"
206,930,"Dancing Fever","8 days 37:57:00"
207,937,"Dangerous Uptown","28 days 65:54:00"
207,936,"Dangerous Uptown","18 days 45:34:00"
207,935,"Dangerous Uptown","14 days 27:35:00"
207,934,"Dangerous Uptown","7 days 23:37:00"
208,938,"Dares Pluto","17 days 83:35:00"
208,939,"Dares Pluto","14 days 25:59:00"
208,940,"Dares Pluto","12 days 22:18:00"
209,944,"Darkness War","27 days 67:23:00"
209,941,"Darkness War","20 days 28:20:00"
209,942,"Darkness War","14 days 41:39:00"
209,943,"Darkness War","6 days 45:25:00"
210,946,"Darko Dorado","31 days 87:44:00"
210,945,"Darko Dorado","11 days 26:11:00"
210,947,"Darko Dorado","11 days 06:32:00"
211,949,"Darling Breaking","28 days 55:49:00"
211,948,"Darling Breaking","15 days 49:31:00"
212,952,"Darn Forrester","31 days 34:28:00"
212,951,"Darn Forrester","20 days 46:07:00"
212,953,"Darn Forrester","21 days 09:29:00"
212,950,"Darn Forrester","12 days 89:34:00"
212,954,"Darn Forrester","11 days 42:33:00"
213,955,"Date Speed","26 days 29:54:00"
213,958,"Date Speed","19 days 65:56:00"
213,957,"Date Speed","14 days 63:59:00"
213,956,"Date Speed","10 days 06:20:00"
214,960,"Daughter Madigan","14 days 04:24:00"
214,961,"Daughter Madigan","13 days 25:08:00"
214,959,"Daughter Madigan","10 days 47:11:00"
214,962,"Daughter Madigan","10 days 21:12:00"
215,965,"Dawn Pond","32 days 61:39:00"
215,964,"Dawn Pond","20 days 43:10:00"
215,963,"Dawn Pond","12 days 07:35:00"
215,968,"Dawn Pond","10 days 20:32:00"
215,967,"Dawn Pond","9 days 26:43:00"
215,966,"Dawn Pond","9 days 21:11:00"
216,971,"Day Unfaithful","30 days 49:11:00"
216,970,"Day Unfaithful","17 days 43:55:00"
216,969,"Day Unfaithful","9 days 42:12:00"
216,972,"Day Unfaithful","9 days 03:50:00"
216,973,"Day Unfaithful","8 days 04:33:00"
218,980,"Deceiver Betrayed","25 days 45:50:00"
218,979,"Deceiver Betrayed","14 days 05:49:00"
218,975,"Deceiver Betrayed","11 days 10:42:00"
218,976,"Deceiver Betrayed","8 days 44:17:00"
218,977,"Deceiver Betrayed","9 days 15:55:00"
218,974,"Deceiver Betrayed","8 days 19:32:00"
218,978,"Deceiver Betrayed","1 day 42:47:00"
219,982,"Deep Crusade","25 days 35:21:00"
219,984,"Deep Crusade","21 days 28:25:00"
219,983,"Deep Crusade","19 days 04:34:00"
219,981,"Deep Crusade","3 days 23:34:00"
220,992,"Deer Virginian","25 days 34:16:00"
220,989,"Deer Virginian","22 days 84:54:00"
220,987,"Deer Virginian","23 days 51:58:00"
220,988,"Deer Virginian","21 days 30:52:00"
220,991,"Deer Virginian","18 days 28:27:00"
220,986,"Deer Virginian","12 days 22:32:00"
220,985,"Deer Virginian","11 days 23:55:00"
220,990,"Deer Virginian","7 days 47:18:00"
222,995,"Desert Poseidon","22 days 48:45:00"
222,996,"Desert Poseidon","19 days 09:34:00"
222,997,"Desert Poseidon","12 days 24:52:00"
222,994,"Desert Poseidon","10 days 34:28:00"
222,993,"Desert Poseidon","10 days 26:47:00"
222,998,"Desert Poseidon","6 days 27:52:00"
223,1000,"Desire Alien","18 days 49:40:00"
